machine_id,machine_type,timestamp,cycle,temperature_C,vibration_mm_s,pressure_psi,current_A,rpm,health_state,RUL,failure
M015,Robotic_Arm,2025-01-09 18:00:00,18,61.57,2.082,99.76,13.8,1459.1,Healthy,218,0
M015,Robotic_Arm,2025-01-09 19:00:00,19,63.42,2.092,98.8,13.97,1420.0,Healthy,217,0
M015,Robotic_Arm,2025-01-09 20:00:00,20,62.43,2.117,100.0,13.51,1448.3,Healthy,216,0
M015,Robotic_Arm,2025-01-09 21:00:00,21,61.24,2.251,99.19,13.4,1467.6,Healthy,215,0
M015,Robotic_Arm,2025-01-09 22:00:00,22,63.55,2.223,99.71,14.33,1436.4,Healthy,214,0
M015,Robotic_Arm,2025-01-09 23:00:00,23,63.97,2.007,96.2,13.7,1446.5,Healthy,213,0
M015,Robotic_Arm,2025-01-10 00:00:00,24,61.55,1.976,95.98,13.73,1442.5,Healthy,212,0
M015,Robotic_Arm,2025-01-10 01:00:00,25,61.71,1.975,97.94,14.6,1435.2,Healthy,211,0
M015,Robotic_Arm,2025-01-10 02:00:00,26,63.36,2.096,98.31,14.21,1441.5,Healthy,210,0
M015,Robotic_Arm,2025-01-10 03:00:00,27,61.49,1.973,99.08,14.13,1456.2,Healthy,209,0
M015,Robotic_Arm,2025-01-10 04:00:00,28,63.15,2.203,97.69,13.27,1445.7,Healthy,208,0
M015,Robotic_Arm,2025-01-10 05:00:00,29,64.26,2.131,95.51,14.17,1474.0,Healthy,207,0
M015,Robotic_Arm,2025-01-10 06:00:00,30,61.91,2.129,98.07,13.96,1453.4,Healthy,206,0
M015,Robotic_Arm,2025-01-10 07:00:00,31,62.07,2.159,99.11,13.79,1453.5,Healthy,205,0
M015,Robotic_Arm,2025-01-10 08:00:00,32,62.09,1.959,95.29,14.06,1413.3,Healthy,204,0
M015,Robotic_Arm,2025-01-10 09:00:00,33,62.56,2.017,94.07,14.15,1420.4,Healthy,203,0
M015,Robotic_Arm,2025-01-10 10:00:00,34,64.78,2.26,97.26,13.08,1445.9,Healthy,202,0
M015,Robotic_Arm,2025-01-10 11:00:00,35,64.31,2.202,99.05,14.5,1422.7,Healthy,201,0
M015,Robotic_Arm,2025-01-10 12:00:00,36,63.56,2.29,96.43,13.72,1464.8,Healthy,200,0
M015,Robotic_Arm,2025-01-10 13:00:00,37,63.87,2.009,95.42,13.83,1419.4,Healthy,199,0
M015,Robotic_Arm,2025-01-10 14:00:00,38,61.61,2.028,99.04,14.44,1458.4,Healthy,198,0
M015,Robotic_Arm,2025-01-10 15:00:00,39,61.65,2.088,96.68,13.97,1452.7,Healthy,197,0
M015,Robotic_Arm,2025-01-10 16:00:00,40,61.99,1.995,99.72,14.31,1446.6,Healthy,196,0
M015,Robotic_Arm,2025-01-10 17:00:00,41,61.41,2.183,97.1,12.99,1433.6,Healthy,195,0
M015,Robotic_Arm,2025-01-10 18:00:00,42,62.93,2.075,98.12,14.07,1425.1,Healthy,194,0
M015,Robotic_Arm,2025-01-10 19:00:00,43,63.15,2.174,97.31,13.89,1441.6,Healthy,193,0
M015,Robotic_Arm,2025-01-10 20:00:00,44,63.98,2.135,97.55,14.07,1448.2,Healthy,192,0
M015,Robotic_Arm,2025-01-10 21:00:00,45,62.37,1.963,97.52,14.12,1445.8,Healthy,191,0
M015,Robotic_Arm,2025-01-10 22:00:00,46,61.97,2.077,98.85,13.21,1430.3,Healthy,190,0
M015,Robotic_Arm,2025-01-10 23:00:00,47,62.6,2.2,100.08,14.24,1432.6,Healthy,189,0
M015,Robotic_Arm,2025-01-11 00:00:00,48,60.71,2.283,96.1,13.94,1439.7,Healthy,188,0
M015,Robotic_Arm,2025-01-11 01:00:00,49,62.4,1.98,100.05,13.53,1443.8,Healthy,187,0
M015,Robotic_Arm,2025-01-11 02:00:00,50,62.03,2.158,97.04,13.75,1457.8,Healthy,186,0
M015,Robotic_Arm,2025-01-11 03:00:00,51,62.15,2.237,95.51,13.78,1428.6,Healthy,185,0
M015,Robotic_Arm,2025-01-11 04:00:00,52,62.5,1.959,98.29,14.17,1464.1,Healthy,184,0
M015,Robotic_Arm,2025-01-11 05:00:00,53,63.32,2.18,98.38,13.79,1465.7,Healthy,183,0
M015,Robotic_Arm,2025-01-11 06:00:00,54,63.02,2.344,99.99,14.02,1447.4,Healthy,182,0
M015,Robotic_Arm,2025-01-11 07:00:00,55,63.3,2.255,95.06,14.41,1447.1,Healthy,181,0
M015,Robotic_Arm,2025-01-11 08:00:00,56,63.55,2.024,96.21,14.02,1456.1,Healthy,180,0
M015,Robotic_Arm,2025-01-11 09:00:00,57,61.24,2.056,95.56,14.05,1471.4,Healthy,179,0
M015,Robotic_Arm,2025-01-11 10:00:00,58,62.14,2.175,97.54,14.03,1432.5,Healthy,178,0
M015,Robotic_Arm,2025-01-11 11:00:00,59,63.13,2.076,100.05,13.68,1456.1,Healthy,177,0
M015,Robotic_Arm,2025-01-11 12:00:00,60,64.44,2.215,96.0,13.48,1448.3,Healthy,176,0
M015,Robotic_Arm,2025-01-11 13:00:00,61,62.53,2.148,99.15,13.92,1432.0,Healthy,175,0
M015,Robotic_Arm,2025-01-11 14:00:00,62,62.68,2.248,97.41,14.74,1454.7,Healthy,174,0
M015,Robotic_Arm,2025-01-11 15:00:00,63,63.26,2.042,97.17,14.09,1441.0,Healthy,173,0
M015,Robotic_Arm,2025-01-11 16:00:00,64,63.73,2.118,96.47,14.02,1436.6,Healthy,172,0
M015,Robotic_Arm,2025-01-11 17:00:00,65,63.2,2.049,100.21,13.3,1437.3,Healthy,171,0
M015,Robotic_Arm,2025-01-11 18:00:00,66,62.71,2.054,94.07,14.68,1453.9,Healthy,170,0
M015,Robotic_Arm,2025-01-11 19:00:00,67,61.32,1.995,95.31,13.86,1465.1,Healthy,169,0
M015,Robotic_Arm,2025-01-11 20:00:00,68,62.28,2.061,98.96,14.05,1442.1,Healthy,168,0
M015,Robotic_Arm,2025-01-11 21:00:00,69,63.31,1.93,98.22,14.44,1424.5,Healthy,167,0
M015,Robotic_Arm,2025-01-11 22:00:00,70,62.21,1.912,96.87,13.66,1468.7,Healthy,166,0
M015,Robotic_Arm,2025-01-11 23:00:00,71,62.12,2.137,99.54,13.05,1445.0,Healthy,165,0
M015,Robotic_Arm,2025-01-12 00:00:00,72,61.47,1.999,96.23,13.72,1427.5,Healthy,164,0
M015,Robotic_Arm,2025-01-12 01:00:00,73,62.16,2.203,98.24,15.01,1445.8,Healthy,163,0
M015,Robotic_Arm,2025-01-12 02:00:00,74,63.17,2.232,95.73,14.41,1428.3,Healthy,162,0
M015,Robotic_Arm,2025-01-12 03:00:00,75,63.0,2.198,94.58,13.75,1441.2,Healthy,161,0
M015,Robotic_Arm,2025-01-12 04:00:00,76,61.4,2.135,99.98,13.51,1460.0,Healthy,160,0
M015,Robotic_Arm,2025-01-12 05:00:00,77,63.01,1.966,96.81,14.0,1466.0,Healthy,159,0
M015,Robotic_Arm,2025-01-12 06:00:00,78,63.32,2.033,98.03,12.78,1455.8,Healthy,158,0
M015,Robotic_Arm,2025-01-12 07:00:00,79,61.75,1.996,96.96,13.4,1439.3,Healthy,157,0
M015,Robotic_Arm,2025-01-12 08:00:00,80,63.57,1.904,97.32,13.84,1450.0,Healthy,156,0
M015,Robotic_Arm,2025-01-12 09:00:00,81,62.33,2.197,99.49,14.31,1431.3,Healthy,155,0
M015,Robotic_Arm,2025-01-12 10:00:00,82,64.47,1.987,98.52,14.36,1473.6,Healthy,154,0
M015,Robotic_Arm,2025-01-12 11:00:00,83,63.54,2.027,98.83,13.85,1458.9,Healthy,153,0
M015,Robotic_Arm,2025-01-12 12:00:00,84,62.73,2.245,97.5,14.28,1433.1,Healthy,152,0
M015,Robotic_Arm,2025-01-12 13:00:00,85,63.72,1.888,98.51,14.05,1444.7,Healthy,151,0
M015,Robotic_Arm,2025-01-12 14:00:00,86,60.37,2.053,99.26,13.57,1420.4,Healthy,150,0
M015,Robotic_Arm,2025-01-12 15:00:00,87,61.46,2.222,98.14,14.48,1452.9,Healthy,149,0
M015,Robotic_Arm,2025-01-12 16:00:00,88,61.67,2.285,96.54,13.58,1446.2,Healthy,148,0
M015,Robotic_Arm,2025-01-12 17:00:00,89,62.95,2.186,96.95,14.47,1432.6,Healthy,147,0
M015,Robotic_Arm,2025-01-12 18:00:00,90,61.44,1.907,97.1,14.24,1453.1,Healthy,146,0
M015,Robotic_Arm,2025-01-12 19:00:00,91,62.84,2.054,99.3,13.93,1448.1,Healthy,145,0
M015,Robotic_Arm,2025-01-12 20:00:00,92,61.35,1.915,98.72,14.91,1448.8,Healthy,144,0
M015,Robotic_Arm,2025-01-12 21:00:00,93,63.39,2.186,97.54,13.28,1453.2,Healthy,143,0
M015,Robotic_Arm,2025-01-12 22:00:00,94,64.05,2.156,97.13,14.08,1441.7,Healthy,142,0
M015,Robotic_Arm,2025-01-12 23:00:00,95,63.87,2.127,98.58,14.37,1453.8,Healthy,141,0
M015,Robotic_Arm,2025-01-13 00:00:00,96,62.63,1.955,98.17,14.29,1418.9,Healthy,140,0
M015,Robotic_Arm,2025-01-13 01:00:00,97,62.99,2.107,94.11,14.05,1463.7,Healthy,139,0
M015,Robotic_Arm,2025-01-13 02:00:00,98,62.6,1.899,98.05,14.36,1430.2,Healthy,138,0
M015,Robotic_Arm,2025-01-13 03:00:00,99,62.33,2.069,97.64,13.76,1462.7,Healthy,137,0
M015,Robotic_Arm,2025-01-13 04:00:00,100,63.86,2.043,99.48,13.25,1430.3,Healthy,136,0
M015,Robotic_Arm,2025-01-13 05:00:00,101,63.16,2.112,97.68,14.06,1435.3,Healthy,135,0
M015,Robotic_Arm,2025-01-13 06:00:00,102,63.79,2.173,97.31,14.28,1449.4,Healthy,134,0
M015,Robotic_Arm,2025-01-13 07:00:00,103,62.3,2.075,95.75,13.67,1439.8,Healthy,133,0
M015,Robotic_Arm,2025-01-13 08:00:00,104,62.63,2.013,97.53,13.69,1431.9,Healthy,132,0
M015,Robotic_Arm,2025-01-13 09:00:00,105,63.06,2.121,97.27,14.11,1423.3,Healthy,131,0
M015,Robotic_Arm,2025-01-13 10:00:00,106,61.34,2.063,97.2,14.19,1432.0,Healthy,130,0
M015,Robotic_Arm,2025-01-13 11:00:00,107,61.86,2.205,95.73,14.29,1441.6,Healthy,129,0
M015,Robotic_Arm,2025-01-13 12:00:00,108,61.69,1.987,97.08,14.14,1441.3,Healthy,128,0
M015,Robotic_Arm,2025-01-13 13:00:00,109,63.39,2.185,98.57,14.22,1433.5,Healthy,127,0
M015,Robotic_Arm,2025-01-13 14:00:00,110,63.25,2.309,98.82,13.72,1432.8,Healthy,126,0
M015,Robotic_Arm,2025-01-13 15:00:00,111,62.58,2.173,97.63,13.44,1452.8,Healthy,125,0
M015,Robotic_Arm,2025-01-13 16:00:00,112,63.41,2.008,98.8,13.93,1448.8,Healthy,124,0
M015,Robotic_Arm,2025-01-13 17:00:00,113,62.98,2.125,96.76,14.08,1442.2,Healthy,123,0
M015,Robotic_Arm,2025-01-13 18:00:00,114,62.8,2.069,97.95,13.88,1426.4,Healthy,122,0
M015,Robotic_Arm,2025-01-13 19:00:00,115,63.01,2.204,97.97,13.81,1447.6,Healthy,121,0
M015,Robotic_Arm,2025-01-13 20:00:00,116,61.81,2.177,98.7,13.87,1443.5,Healthy,120,0
M015,Robotic_Arm,2025-01-13 21:00:00,117,61.47,2.156,97.04,12.87,1443.4,Healthy,119,0
M015,Robotic_Arm,2025-01-13 22:00:00,118,62.38,1.997,98.85,13.71,1430.8,Healthy,118,0
M015,Robotic_Arm,2025-01-13 23:00:00,119,63.59,2.139,95.92,13.88,1430.0,Healthy,117,0
M015,Robotic_Arm,2025-01-14 00:00:00,120,61.23,1.965,98.41,13.57,1427.0,Healthy,116,0
M015,Robotic_Arm,2025-01-14 01:00:00,121,62.26,2.355,98.09,14.22,1427.6,Healthy,115,0
M015,Robotic_Arm,2025-01-14 02:00:00,122,62.92,2.098,96.33,13.8,1432.1,Healthy,114,0
M015,Robotic_Arm,2025-01-14 03:00:00,123,62.62,2.077,96.43,13.79,1454.8,Healthy,113,0
M015,Robotic_Arm,2025-01-14 04:00:00,124,61.33,2.043,97.87,13.64,1460.5,Healthy,112,0
M015,Robotic_Arm,2025-01-14 05:00:00,125,63.63,2.217,98.34,14.27,1441.8,Healthy,111,0
M015,Robotic_Arm,2025-01-14 06:00:00,126,61.91,2.045,95.03,13.74,1437.1,Healthy,110,0
M015,Robotic_Arm,2025-01-14 07:00:00,127,62.3,2.348,96.27,13.79,1473.8,Healthy,109,0
M015,Robotic_Arm,2025-01-14 08:00:00,128,61.78,1.993,97.07,13.6,1457.8,Healthy,108,0
M015,Robotic_Arm,2025-01-14 09:00:00,129,62.62,1.987,97.84,13.96,1420.9,Healthy,107,0
M015,Robotic_Arm,2025-01-14 10:00:00,130,62.92,2.146,95.34,13.4,1436.2,Healthy,106,0
M015,Robotic_Arm,2025-01-14 11:00:00,131,61.85,2.156,96.71,13.81,1425.6,Healthy,105,0
M015,Robotic_Arm,2025-01-14 12:00:00,132,63.42,2.02,95.81,13.9,1457.6,Healthy,104,0
M015,Robotic_Arm,2025-01-14 13:00:00,133,62.92,2.04,96.75,13.34,1470.3,Healthy,103,0
M015,Robotic_Arm,2025-01-14 14:00:00,134,64.02,2.125,97.34,13.43,1439.3,Healthy,102,0
M015,Robotic_Arm,2025-01-14 15:00:00,135,63.36,2.169,96.68,14.2,1458.8,Healthy,101,0
M015,Robotic_Arm,2025-01-14 16:00:00,136,62.51,2.194,99.83,14.65,1432.5,Healthy,100,0
M015,Robotic_Arm,2025-01-14 17:00:00,137,62.91,2.167,97.33,14.38,1442.3,Healthy,99,0
M015,Robotic_Arm,2025-01-14 18:00:00,138,62.32,1.965,94.82,13.74,1398.0,Healthy,98,0
M015,Robotic_Arm,2025-01-14 19:00:00,139,63.72,2.185,98.39,14.33,1437.3,Healthy,97,0
M015,Robotic_Arm,2025-01-14 20:00:00,140,62.69,2.059,99.02,12.86,1458.1,Healthy,96,0
M015,Robotic_Arm,2025-01-14 21:00:00,141,60.65,2.076,95.78,13.83,1433.2,Healthy,95,0
M015,Robotic_Arm,2025-01-14 22:00:00,142,62.09,2.151,97.7,14.28,1447.7,Healthy,94,0
M015,Robotic_Arm,2025-01-14 23:00:00,143,60.88,2.331,94.38,14.01,1452.5,Healthy,93,0
M015,Robotic_Arm,2025-01-15 00:00:00,144,62.76,2.076,99.59,14.33,1441.1,Healthy,92,0
M015,Robotic_Arm,2025-01-15 01:00:00,145,62.02,2.015,96.25,13.86,1416.6,Healthy,91,0
M015,Robotic_Arm,2025-01-15 02:00:00,146,62.46,2.177,96.51,13.87,1446.1,Healthy,90,0
M015,Robotic_Arm,2025-01-15 03:00:00,147,62.96,2.076,100.0,13.88,1421.5,Healthy,89,0
M015,Robotic_Arm,2025-01-15 04:00:00,148,62.09,2.226,99.19,13.19,1437.0,Healthy,88,0
M015,Robotic_Arm,2025-01-15 05:00:00,149,61.94,2.174,95.65,14.5,1419.4,Healthy,87,0
M015,Robotic_Arm,2025-01-15 06:00:00,150,62.33,1.976,98.34,13.06,1438.9,Healthy,86,0
M015,Robotic_Arm,2025-01-15 07:00:00,151,62.28,2.007,99.19,14.56,1435.4,Healthy,85,0
M015,Robotic_Arm,2025-01-15 08:00:00,152,62.6,2.035,95.46,13.43,1425.1,Healthy,84,0
M015,Robotic_Arm,2025-01-15 09:00:00,153,63.72,2.139,95.93,13.53,1426.5,Healthy,83,0
M015,Robotic_Arm,2025-01-15 10:00:00,154,60.59,2.148,97.17,14.56,1410.2,Healthy,82,0
M015,Robotic_Arm,2025-01-15 11:00:00,155,63.32,2.19,98.96,13.98,1455.3,Healthy,81,0
M015,Robotic_Arm,2025-01-15 12:00:00,156,62.78,2.021,96.76,13.71,1458.9,Healthy,80,0
M015,Robotic_Arm,2025-01-15 13:00:00,157,63.75,2.178,97.45,13.06,1453.8,Healthy,79,0
M015,Robotic_Arm,2025-01-15 14:00:00,158,63.25,2.125,98.08,13.56,1436.3,Healthy,78,0
M015,Robotic_Arm,2025-01-15 15:00:00,159,61.65,2.081,98.67,14.06,1425.8,Healthy,77,0
M015,Robotic_Arm,2025-01-15 16:00:00,160,64.3,2.114,96.35,13.76,1433.1,Healthy,76,0
M015,Robotic_Arm,2025-01-15 17:00:00,161,62.7,1.964,97.8,14.22,1451.4,Healthy,75,0
M015,Robotic_Arm,2025-01-15 18:00:00,162,62.74,2.154,97.95,14.3,1437.9,Healthy,74,0
M015,Robotic_Arm,2025-01-15 19:00:00,163,61.56,2.133,98.98,13.72,1465.4,Healthy,73,0
M015,Robotic_Arm,2025-01-15 20:00:00,164,62.85,2.189,95.62,14.2,1448.5,Healthy,72,0
M015,Robotic_Arm,2025-01-15 21:00:00,165,64.58,2.148,98.34,13.55,1446.2,Healthy,71,0
M015,Robotic_Arm,2025-01-15 22:00:00,166,63.85,2.398,96.94,13.66,1439.0,Warning,70,0
M015,Robotic_Arm,2025-01-15 23:00:00,167,62.1,2.308,97.41,13.86,1450.5,Warning,69,0
M015,Robotic_Arm,2025-01-16 00:00:00,168,64.9,2.277,95.92,14.15,1449.0,Warning,68,0
M015,Robotic_Arm,2025-01-16 01:00:00,169,62.29,2.392,98.8,14.11,1427.4,Warning,67,0
M015,Robotic_Arm,2025-01-16 02:00:00,170,64.21,2.295,94.71,14.57,1440.9,Warning,66,0
M015,Robotic_Arm,2025-01-16 03:00:00,171,64.27,2.274,95.17,14.16,1412.2,Warning,65,0
M015,Robotic_Arm,2025-01-16 04:00:00,172,62.91,2.674,96.61,14.64,1472.3,Warning,64,0
M015,Robotic_Arm,2025-01-16 05:00:00,173,63.89,2.419,99.37,13.93,1400.0,Warning,63,0
M015,Robotic_Arm,2025-01-16 06:00:00,174,66.06,2.773,96.48,14.62,1397.1,Warning,62,0
M015,Robotic_Arm,2025-01-16 07:00:00,175,62.55,2.797,97.91,15.02,1349.2,Warning,61,0
M015,Robotic_Arm,2025-01-16 08:00:00,176,66.58,2.421,98.38,15.42,1441.6,Warning,60,0
M015,Robotic_Arm,2025-01-16 09:00:00,177,65.35,2.499,97.86,15.36,1377.5,Warning,59,0
M015,Robotic_Arm,2025-01-16 10:00:00,178,66.11,2.762,97.1,14.38,1454.9,Warning,58,0
M015,Robotic_Arm,2025-01-16 11:00:00,179,64.68,2.914,94.43,13.81,1462.5,Warning,57,0
M015,Robotic_Arm,2025-01-16 12:00:00,180,66.64,2.622,92.42,15.76,1447.2,Warning,56,0
M015,Robotic_Arm,2025-01-16 13:00:00,181,68.02,3.014,95.31,15.13,1419.4,Warning,55,0
M015,Robotic_Arm,2025-01-16 14:00:00,182,67.76,3.177,93.99,15.16,1419.6,Warning,54,0
M015,Robotic_Arm,2025-01-16 15:00:00,183,67.53,3.25,96.87,14.81,1396.9,Warning,53,0
M015,Robotic_Arm,2025-01-16 16:00:00,184,70.73,2.818,93.53,15.2,1448.1,Warning,52,0
M015,Robotic_Arm,2025-01-16 17:00:00,185,67.36,2.78,94.86,14.56,1410.5,Warning,51,0
M015,Robotic_Arm,2025-01-16 18:00:00,186,66.77,2.967,96.05,15.07,1407.5,Warning,50,0
M015,Robotic_Arm,2025-01-16 19:00:00,187,68.09,3.427,91.12,14.86,1403.6,Warning,49,0
M015,Robotic_Arm,2025-01-16 20:00:00,188,67.52,3.362,90.17,14.88,1428.3,Warning,48,0
M015,Robotic_Arm,2025-01-16 21:00:00,189,70.49,3.125,91.76,15.32,1422.6,Warning,47,0
M015,Robotic_Arm,2025-01-16 22:00:00,190,69.17,3.19,92.41,15.53,1390.9,Warning,46,0
M015,Robotic_Arm,2025-01-16 23:00:00,191,68.93,3.761,94.29,16.01,1394.8,Warning,45,0
M015,Robotic_Arm,2025-01-17 00:00:00,192,74.06,3.949,93.24,16.76,1408.3,Warning,44,0
M015,Robotic_Arm,2025-01-17 01:00:00,193,72.85,3.592,94.13,14.76,1383.5,Warning,43,0
M015,Robotic_Arm,2025-01-17 02:00:00,194,70.97,4.06,93.15,16.05,1392.7,Warning,42,0
M015,Robotic_Arm,2025-01-17 03:00:00,195,71.37,4.138,91.04,15.15,1392.8,Warning,41,0
M015,Robotic_Arm,2025-01-17 04:00:00,196,68.11,4.04,90.45,15.87,1391.0,Warning,40,0
M015,Robotic_Arm,2025-01-17 05:00:00,197,71.38,3.553,90.52,15.28,1398.5,Warning,39,0
M015,Robotic_Arm,2025-01-17 06:00:00,198,73.74,4.151,92.7,16.09,1349.4,Warning,38,0
M015,Robotic_Arm,2025-01-17 07:00:00,199,69.98,3.951,94.58,17.78,1376.5,Warning,37,0
M015,Robotic_Arm,2025-01-17 08:00:00,200,69.13,4.03,90.49,16.61,1365.6,Warning,36,0
M015,Robotic_Arm,2025-01-17 09:00:00,201,71.08,4.466,90.85,16.54,1385.9,Warning,35,0
M015,Robotic_Arm,2025-01-17 10:00:00,202,71.61,4.567,89.01,18.33,1391.2,Warning,34,0
M015,Robotic_Arm,2025-01-17 11:00:00,203,71.2,3.595,84.42,16.32,1372.9,Warning,33,0
M015,Robotic_Arm,2025-01-17 12:00:00,204,75.55,3.925,88.37,17.59,1387.9,Warning,32,0
M015,Robotic_Arm,2025-01-17 13:00:00,205,69.3,4.239,89.18,16.79,1340.2,Warning,31,0
M015,Robotic_Arm,2025-01-17 14:00:00,206,76.28,3.92,88.02,16.27,1361.4,Warning,30,0
M015,Robotic_Arm,2025-01-17 15:00:00,207,77.21,4.378,87.45,15.87,1401.9,Warning,29,0
M015,Robotic_Arm,2025-01-17 16:00:00,208,73.9,4.151,89.38,17.76,1359.0,Warning,28,0
M015,Robotic_Arm,2025-01-17 17:00:00,209,79.53,4.492,89.29,17.52,1414.6,Warning,27,0
M015,Robotic_Arm,2025-01-17 18:00:00,210,77.15,4.667,88.41,17.7,1328.9,Warning,26,0
M015,Robotic_Arm,2025-01-17 19:00:00,211,78.34,4.756,87.38,18.18,1362.7,Warning,25,0
M015,Robotic_Arm,2025-01-17 20:00:00,212,78.81,3.92,86.8,17.65,1356.7,Warning,24,0
M015,Robotic_Arm,2025-01-17 21:00:00,213,76.78,5.488,88.36,18.21,1309.5,Warning,23,0
M015,Robotic_Arm,2025-01-17 22:00:00,214,77.09,4.72,86.83,17.91,1380.4,Warning,22,0
M015,Robotic_Arm,2025-01-17 23:00:00,215,78.17,4.927,88.05,16.75,1372.1,Warning,21,0
M015,Robotic_Arm,2025-01-18 00:00:00,216,78.94,5.408,86.56,16.96,1350.1,Warning,20,0
M015,Robotic_Arm,2025-01-18 01:00:00,217,75.46,4.515,88.76,17.65,1360.1,Warning,19,0
M015,Robotic_Arm,2025-01-18 02:00:00,218,80.72,4.754,89.71,18.76,1354.0,Warning,18,0
M015,Robotic_Arm,2025-01-18 03:00:00,219,81.6,5.216,90.05,19.15,1353.5,Critical,17,0
M015,Robotic_Arm,2025-01-18 04:00:00,220,80.43,5.008,83.92,17.22,1336.3,Critical,16,0
M015,Robotic_Arm,2025-01-18 05:00:00,221,75.7,5.903,86.64,17.78,1378.4,Critical,15,0
M015,Robotic_Arm,2025-01-18 06:00:00,222,77.4,4.756,86.69,18.2,1384.3,Critical,14,0
M015,Robotic_Arm,2025-01-18 07:00:00,223,77.93,5.939,86.06,18.32,1328.6,Critical,13,0
M015,Robotic_Arm,2025-01-18 08:00:00,224,81.83,5.815,89.24,19.71,1370.0,Critical,12,0
M015,Robotic_Arm,2025-01-18 09:00:00,225,78.45,5.92,87.49,19.79,1391.4,Critical,11,0
M015,Robotic_Arm,2025-01-18 10:00:00,226,74.84,5.427,85.18,17.92,1326.9,Critical,10,0
M015,Robotic_Arm,2025-01-18 11:00:00,227,85.36,6.252,87.27,18.2,1323.4,Critical,9,0
M015,Robotic_Arm,2025-01-18 12:00:00,228,81.83,4.687,82.62,18.88,1367.1,Critical,8,0
M015,Robotic_Arm,2025-01-18 13:00:00,229,79.13,6.337,89.12,17.36,1339.8,Critical,7,0
M015,Robotic_Arm,2025-01-18 14:00:00,230,83.38,6.83,85.87,17.83,1364.6,Critical,6,0
M015,Robotic_Arm,2025-01-18 15:00:00,231,75.46,4.794,84.24,19.68,1301.6,Critical,5,0
M015,Robotic_Arm,2025-01-18 16:00:00,232,85.72,6.176,83.91,19.7,1327.2,Critical,4,0
M015,Robotic_Arm,2025-01-18 17:00:00,233,85.12,5.668,87.14,19.04,1307.4,Critical,3,0
M015,Robotic_Arm,2025-01-18 18:00:00,234,79.76,6.024,84.14,20.26,1363.3,Critical,2,0
M015,Robotic_Arm,2025-01-18 19:00:00,235,83.19,5.771,81.6,19.1,1370.7,Critical,1,0
M015,Robotic_Arm,2025-01-18 20:00:00,236,79.63,5.14,84.54,18.82,1316.0,Critical,0,1
M016,CNC_Lathe,2025-01-04 01:00:00,1,68.31,2.023,98.33,15.65,1449.1,Healthy,124,0
M016,CNC_Lathe,2025-01-04 02:00:00,2,69.39,1.787,97.29,15.24,1446.2,Healthy,123,0
M016,CNC_Lathe,2025-01-04 03:00:00,3,68.62,2.002,98.93,16.58,1452.2,Healthy,122,0
M016,CNC_Lathe,2025-01-04 04:00:00,4,67.27,2.106,100.06,15.5,1462.8,Healthy,121,0
M016,CNC_Lathe,2025-01-04 05:00:00,5,66.5,1.901,95.69,16.02,1465.1,Healthy,120,0
M016,CNC_Lathe,2025-01-04 06:00:00,6,65.77,2.152,97.31,15.6,1455.0,Healthy,119,0
M016,CNC_Lathe,2025-01-04 07:00:00,7,67.31,2.279,98.29,16.06,1455.9,Healthy,118,0
M016,CNC_Lathe,2025-01-04 08:00:00,8,69.13,2.197,98.93,16.59,1464.2,Healthy,117,0
M016,CNC_Lathe,2025-01-04 09:00:00,9,68.69,2.013,99.43,15.86,1450.1,Healthy,116,0
M016,CNC_Lathe,2025-01-04 10:00:00,10,67.41,2.12,99.46,15.87,1425.0,Healthy,115,0
M016,CNC_Lathe,2025-01-04 11:00:00,11,68.8,2.156,99.89,16.39,1459.9,Healthy,114,0
M016,CNC_Lathe,2025-01-04 12:00:00,12,67.07,2.126,100.76,15.82,1427.9,Healthy,113,0
M016,CNC_Lathe,2025-01-04 13:00:00,13,67.93,2.146,97.87,16.75,1433.3,Healthy,112,0
M016,CNC_Lathe,2025-01-04 14:00:00,14,66.27,2.196,95.43,16.16,1467.2,Healthy,111,0
M016,CNC_Lathe,2025-01-04 15:00:00,15,68.0,1.983,99.45,16.1,1442.8,Healthy,110,0
M016,CNC_Lathe,2025-01-04 16:00:00,16,69.43,2.015,96.64,15.68,1464.4,Healthy,109,0
M016,CNC_Lathe,2025-01-04 17:00:00,17,68.21,2.004,95.38,16.6,1439.1,Healthy,108,0
M016,CNC_Lathe,2025-01-04 18:00:00,18,65.97,2.061,99.09,16.32,1447.4,Healthy,107,0
M016,CNC_Lathe,2025-01-04 19:00:00,19,67.34,1.997,99.46,15.26,1431.9,Healthy,106,0
M016,CNC_Lathe,2025-01-04 20:00:00,20,67.69,1.853,97.21,15.55,1453.3,Healthy,105,0
M016,CNC_Lathe,2025-01-04 21:00:00,21,67.21,2.013,96.58,16.31,1445.1,Healthy,104,0
M016,CNC_Lathe,2025-01-04 22:00:00,22,68.73,2.173,97.11,15.76,1439.9,Healthy,103,0
M016,CNC_Lathe,2025-01-04 23:00:00,23,70.45,1.991,97.28,16.12,1454.4,Healthy,102,0
M016,CNC_Lathe,2025-01-05 00:00:00,24,67.89,2.23,97.9,15.98,1460.5,Healthy,101,0
M016,CNC_Lathe,2025-01-05 01:00:00,25,66.9,2.107,96.99,16.55,1466.6,Healthy,100,0
M016,CNC_Lathe,2025-01-05 02:00:00,26,67.61,1.966,94.75,16.13,1414.2,Healthy,99,0
